5 Minutes,Mainline Agg,Mainline Lane 1,Mainline Lane 2,Mainline Lane 3,Mainline Lane 4,HOV/HOT Agg,HOV/HOT Lane 1,HOV/HOT Lane 2,# Lane Pts,% Observed
2016-08-25 07:10:00,15.73,13.13,15.4,16.18,18.23,,,,156,82
2016-08-25 07:15:00,16.52,13.8,16.03,17.03,19.17,,,,155,82
2016-08-25 07:20:00,17.43,14.73,17.05,17.85,20.1,,,,156,81
2016-08-25 07:25:00,18.38,15.98,18.43,18.45,20.63,,,,157,82
2016-08-25 07:30:00,19.17,17.25,19.72,18.97,20.73,,,,157,82
2016-08-25 07:35:00,19.2,17.8,19.73,18.95,20.28,,,,158,81
2016-08-25 07:40:00,18.82,17.33,19.47,18.77,19.7,,,,157,82
2016-08-25 07:45:00,18.52,16.72,18.97,18.8,19.58,,,,156,82
2016-08-25 07:50:00,18.4,16.6,18.72,18.68,19.6,,,,157,82
2016-08-25 07:55:00,18.4,16.85,18.87,18.2,19.72,,,,157,82
2016-08-25 08:00:00,18.25,16.73,18.55,18.02,19.7,,,,157,82
2016-08-25 08:05:00,18.18,16.65,18.48,17.98,19.62,,,,157,82
2016-08-25 08:10:00,17.9,16.2,18.1,17.9,19.43,,,,156,82
2016-08-25 08:15:00,17.77,15.93,17.77,17.85,19.53,,,,157,82
2016-08-25 08:20:00,17.87,15.98,18.25,17.62,19.65,,,,157,82
2016-08-25 08:25:00,17.98,16.05,18.6,17.78,19.53,,,,156,82
2016-08-25 08:30:00,17.98,15.92,18.7,17.75,19.58,,,,157,82
2016-08-25 08:35:00,18.13,15.97,18.75,17.97,19.85,,,,157,82
2016-08-25 08:40:00,18.3,16.48,18.97,18.1,19.63,,,,156,82
2016-08-25 08:45:00,18.3,16.75,18.88,18.03,19.52,,,,157,82
2016-08-25 08:50:00,18.28,16.65,18.75,18.07,19.65,,,,157,82
2016-08-25 08:55:00,18.48,17.18,18.87,18.08,19.8,,,,157,82
2016-08-25 09:00:00,18.08,16.38,18.7,17.68,19.53,,,,157,82
2016-08-25 09:05:00,17.93,16.25,18.52,17.55,19.42,,,,157,82
2016-08-25 09:10:00,17.57,16.07,17.9,17.13,19.2,,,,156,82
2016-08-25 09:15:00,17.2,15.4,17.45,16.87,19.05,,,,157,82
2016-08-25 09:20:00,16.87,14.95,16.88,16.68,18.98,,,,156,82
2016-08-25 09:25:00,16.85,15,16.98,16.58,18.85,,,,156,82
2016-08-25 09:30:00,16.95,15.22,17.18,16.52,18.9,,,,157,82
2016-08-25 09:35:00,16.97,14.92,17.42,16.55,18.97,,,,155,82
2016-08-25 09:40:00,16.68,14.65,16.77,16.53,18.8,,,,156,82
2016-08-25 09:45:00,16.28,14.13,15.7,16.82,18.5,,,,156,82
2016-08-25 09:50:00,15.55,13.18,14.82,16.18,18.05,,,,155,81
2016-08-25 09:55:00,15,12.47,14.3,15.67,17.6,,,,155,82
2016-08-25 10:00:00,14.83,12.07,14.15,15.55,17.58,,,,155,82
2016-08-25 10:05:00,14.72,11.75,14.1,15.55,17.47,,,,155,82
2016-08-25 10:10:00,14.67,11.63,14.13,15.47,17.43,,,,154,82
2016-08-25 10:15:00,14.6,11.6,14,15.52,17.28,,,,155,82
2016-08-25 10:20:00,14.5,11.55,13.92,15.32,17.25,,,,155,82
2016-08-25 10:25:00,14.65,11.67,14.15,15.43,17.33,,,,155,82
2016-08-25 10:30:00,14.8,11.82,14.3,15.65,17.43,,,,155,81
2016-08-25 10:35:00,14.93,12,14.43,15.8,17.53,,,,155,81
2016-08-25 10:40:00,14.92,12.2,14.33,15.72,17.4,,,,155,81
2016-08-25 10:45:00,14.92,11.95,14.4,15.75,17.53,,,,155,81
2016-08-25 10:50:00,14.8,11.93,14.3,15.65,17.32,,,,155,81
2016-08-25 10:55:00,14.58,11.75,14.08,15.4,17.1,,,,155,82
2016-08-25 11:00:00,14.55,11.55,13.95,15.48,17.25,,,,155,82
2016-08-25 11:05:00,14.6,11.5,13.87,15.53,17.52,,,,154,82
2016-08-25 11:10:00,14.67,11.57,14.15,15.42,17.53,,,,155,82
2016-08-25 11:15:00,14.73,11.82,14.45,15.32,17.32,,,,155,82
2016-08-25 11:20:00,14.82,12.1,14.4,15.42,17.33,,,,155,82
2016-08-25 11:25:00,14.8,12.08,14.65,15.35,17.15,,,,155,82
2016-08-25 11:30:00,14.77,12.13,14.62,15.22,17.1,,,,155,82
2016-08-25 11:35:00,14.75,12.18,14.47,15.38,16.98,,,,155,82
2016-08-25 11:40:00,14.58,11.95,14.08,15.33,16.98,,,,155,82
2016-08-25 11:45:00,14.52,11.55,13.9,15.38,17.18,,,,155,82
2016-08-25 11:50:00,14.55,11.53,13.88,15.53,17.23,,,,155,82
2016-08-25 11:55:00,14.68,11.68,13.97,15.73,17.38,,,,155,82
2016-08-25 12:00:00,14.58,11.58,13.93,15.55,17.28,,,,155,82
2016-08-25 12:05:00,14.53,11.53,13.87,15.52,17.2,,,,154,82
2016-08-25 12:10:00,14.45,11.38,13.82,15.42,17.17,,,,155,82
2016-08-25 12:15:00,14.32,11.32,13.83,15.18,16.93,,,,155,82
2016-08-25 12:20:00,14.35,11.4,13.85,15.28,16.88,,,,155,82
2016-08-25 12:25:00,14.32,11.43,13.7,15.1,17.02,,,,155,82
2016-08-25 12:30:00,14.45,11.48,13.83,15.28,17.22,,,,155,82
2016-08-25 12:35:00,14.52,11.52,13.87,15.4,17.25,,,,155,82
2016-08-25 12:40:00,14.53,11.57,13.88,15.42,17.27,,,,155,82
2016-08-25 12:45:00,14.55,11.55,13.83,15.38,17.45,,,,155,82
2016-08-25 12:50:00,14.57,11.55,13.77,15.45,17.52,,,,155,82
2016-08-25 12:55:00,14.48,11.52,13.8,15.32,17.33,,,,154,82
2016-08-25 13:00:00,14.52,11.5,13.85,15.48,17.22,,,,153,82
2016-08-25 13:05:00,14.53,11.53,13.87,15.45,17.28,,,,155,82
2016-08-25 13:10:00,14.82,11.65,13.93,15.9,17.78,,,,155,82
2016-08-25 13:15:00,15.05,11.85,14.17,16.08,18.12,,,,155,82
2016-08-25 13:20:00,15.4,12.17,14.47,16.35,18.65,,,,155,82
2016-08-25 13:25:00,15.75,12.55,14.93,16.57,18.92,,,,155,82
2016-08-25 13:30:00,16.03,13.02,15.2,16.83,19.12,,,,155,82
2016-08-25 13:35:00,16.38,13.47,15.52,17.03,19.52,,,,156,82
2016-08-25 13:40:00,16.67,13.82,15.77,17.37,19.73,,,,156,82
2016-08-25 13:45:00,17.12,13.9,15.98,18.12,20.47,,,,155,82
2016-08-25 13:50:00,17.32,14.22,16.3,18.25,20.48,,,,156,82
2016-08-25 13:55:00,17.4,14.63,16.38,18.08,20.52,,,,157,82
2016-08-25 14:00:00,17.37,14.75,16.32,17.9,20.52,,,,156,82
2016-08-25 14:05:00,17.8,14.9,16.82,18.2,21.27,,,,156,81
2016-08-25 14:10:00,18.65,15.35,17.77,19.12,22.35,,,,158,82
2016-08-25 14:15:00,19.43,16.13,18.85,20.23,22.52,,,,159,82
2016-08-25 14:20:00,19.95,16.98,19.73,20.5,22.55,,,,159,82
2016-08-25 14:25:00,19.87,16.53,19.98,20.75,22.2,,,,159,82
2016-08-25 14:30:00,20,16.62,20.27,20.83,22.3,,,,160,82
2016-08-25 14:35:00,20.32,16.97,20.6,21.27,22.43,,,,160,82
2016-08-25 14:40:00,19.95,16.85,20.08,20.42,22.47,,,,160,82
2016-08-25 14:45:00,19.2,16.35,19.2,19.67,21.58,,,,158,82
2016-08-25 14:50:00,18.97,15.73,18.87,19.65,21.65,,,,158,82
2016-08-25 14:55:00,18.68,15.62,18.17,19.23,21.72,,,,158,82
2016-08-25 15:00:00,18.77,15.73,18.47,19.38,21.52,,,,157,82
2016-08-25 15:05:00,19.28,16.22,18.98,20.07,21.87,,,,159,82
2016-08-25 15:10:00,19.63,16.82,19.22,20.07,22.45,,,,159,82
2016-08-25 15:15:00,19.85,17.27,19.72,20.15,22.3,,,,157,82
2016-08-25 15:20:00,19.98,17.03,19.73,20.4,22.82,,,,158,82
2016-08-25 15:25:00,19.8,16.72,19.32,20.22,22.93,,,,159,82
2016-08-25 15:30:00,20.07,16.93,19.78,20.65,22.88,,,,159,82
2016-08-25 15:35:00,20.43,17.12,20.35,20.83,23.4,,,,160,83
2016-08-25 15:40:00,20.75,17.62,20.68,20.92,23.78,,,,160,83
2016-08-25 15:45:00,21.13,18.03,20.85,21.05,24.6,,,,160,83
2016-08-25 15:50:00,21.18,17.98,21.02,21.38,24.37,,,,160,83
2016-08-25 15:55:00,21.35,17.95,20.95,21.4,25.1,,,,161,83
2016-08-25 16:00:00,21.32,18.22,21.02,21.58,24.43,,,,159,82
2016-08-25 16:05:00,21.07,18.15,20.68,21.52,23.93,,,,160,83
2016-08-25 16:10:00,20.82,18.03,20.75,21.03,23.47,,,,160,83
2016-08-25 16:15:00,20.52,17.73,20.4,20.65,23.3,,,,160,82
2016-08-25 16:20:00,20.2,17.57,19.92,20.33,23,,,,159,82
2016-08-25 16:25:00,19.68,16.7,19.07,20.07,22.9,,,,159,82
2016-08-25 16:30:00,18.87,16.1,18.45,19.08,21.82,,,,157,82
2016-08-25 16:35:00,18.42,15.88,17.97,18.57,21.23,,,,157,82
2016-08-25 16:40:00,18.03,15.45,17.95,18.32,20.45,,,,157,82
2016-08-25 16:45:00,17.67,15.12,17.52,18.05,19.98,,,,155,82
2016-08-25 16:50:00,17.27,14.85,16.95,17.55,19.73,,,,155,82
2016-08-25 16:55:00,16.92,14.38,16.52,17.1,19.65,,,,156,82
2016-08-25 17:00:00,16.6,13.97,16.18,16.9,19.37,,,,156,82
2016-08-25 17:05:00,16.63,14.03,16.18,17.12,19.22,,,,156,82
2016-08-25 17:10:00,16.72,14.12,16.18,17.1,19.5,,,,156,82
2016-08-25 17:15:00,16.83,14.28,16.35,17.15,19.58,,,,156,82
2016-08-25 17:20:00,16.8,14.1,16.37,17.08,19.67,,,,156,82
2016-08-25 17:25:00,16.9,14.43,16.48,16.95,19.73,,,,156,82
2016-08-25 17:30:00,17.25,14.62,16.8,17.32,20.23,,,,157,82
2016-08-25 17:35:00,17.5,14.97,16.98,17.68,20.37,,,,157,82
2016-08-25 17:40:00,17.82,15.15,17.25,17.65,21.23,,,,158,82
2016-08-25 17:45:00,17.98,15.37,17.37,17.92,21.28,,,,158,82
2016-08-25 17:50:00,17.92,15.38,17.33,17.78,21.2,,,,158,82
2016-08-25 17:55:00,17.87,15.58,17.22,17.6,21.03,,,,158,82
2016-08-25 18:00:00,17.73,15.45,17.17,17.7,20.63,,,,158,82
2016-08-25 18:05:00,17.57,15.4,17.02,17.52,20.32,,,,158,82
2016-08-25 18:10:00,17.55,15.18,17.03,17.68,20.28,,,,158,82
2016-08-25 18:15:00,17.43,15.1,17.03,17.62,19.97,,,,157,82
2016-08-25 18:20:00,17.3,14.97,16.77,17.53,19.95,,,,156,81
2016-08-25 18:25:00,16.95,14.48,16.6,17.22,19.53,,,,156,82
2016-08-25 18:30:00,16.63,14.1,16.2,16.88,19.33,,,,156,82
2016-08-25 18:35:00,16.45,13.85,16.17,16.75,19.02,,,,156,82
2016-08-25 18:40:00,16.18,13.73,16,16.48,18.52,,,,156,82
2016-08-25 18:45:00,15.8,13.53,15.52,16.15,18.03,,,,156,82
2016-08-25 18:50:00,15.55,13.43,15.25,15.88,17.65,,,,156,81
2016-08-25 18:55:00,15.28,13.15,14.97,15.57,17.45,,,,155,82
2016-08-25 19:00:00,15.1,12.9,14.8,15.5,17.18,,,,155,82
2016-08-25 19:05:00,14.77,12.63,14.42,15.2,16.82,,,,155,81
2016-08-25 19:10:00,14.57,12.22,14.12,15.02,16.88,,,,155,82
2016-08-25 19:15:00,14.32,11.88,13.88,14.78,16.68,,,,154,82
2016-08-25 19:20:00,14.23,11.72,13.82,14.82,16.6,,,,154,82
2016-08-25 19:25:00,14.2,11.73,13.82,14.78,16.45,,,,154,81
2016-08-25 19:30:00,14.15,11.62,13.78,14.68,16.5,,,,153,81
2016-08-25 19:35:00,14.02,11.48,13.73,14.48,16.38,,,,154,81
2016-08-25 19:40:00,13.95,11.43,13.7,14.35,16.3,,,,154,81
2016-08-25 19:45:00,13.8,11.37,13.5,14.33,16.02,,,,154,82
2016-08-25 19:50:00,13.78,11.33,13.45,14.38,16,,,,154,82
2016-08-25 19:55:00,13.83,11.38,13.43,14.4,16.13,,,,154,82
2016-08-25 20:00:00,14.03,11.45,13.62,14.6,16.45,,,,154,81
2016-08-25 20:05:00,14.32,11.58,13.97,14.85,16.85,,,,154,82
2016-08-25 20:10:00,14.43,11.65,14.12,15.02,16.95,,,,155,82
2016-08-25 20:15:00,14.38,11.7,14.12,14.95,16.78,,,,154,82
2016-08-25 20:20:00,14.3,11.65,13.95,14.83,16.78,,,,154,82
2016-08-25 20:25:00,14.22,11.6,13.97,14.8,16.5,,,,154,81
2016-08-25 20:30:00,14.13,11.7,13.87,14.65,16.3,,,,153,81
2016-08-25 20:35:00,14.2,11.77,13.87,14.72,16.45,,,,154,81
2016-08-25 20:40:00,14.1,11.48,13.68,14.62,16.63,,,,154,82
2016-08-25 20:45:00,14.13,11.6,13.73,14.73,16.5,,,,153,81
2016-08-25 20:50:00,14.2,11.67,13.72,14.75,16.65,,,,153,82
2016-08-25 20:55:00,14.02,11.38,13.57,14.63,16.5,,,,154,81
2016-08-25 21:00:00,13.85,11.08,13.27,14.55,16.5,,,,154,81
2016-08-25 21:05:00,13.67,10.85,13.08,14.47,16.32,,,,154,81
2016-08-25 21:10:00,13.57,10.8,13.02,14.35,16.13,,,,154,82
2016-08-25 21:15:00,13.6,10.8,13.02,14.38,16.23,,,,153,81
2016-08-25 21:20:00,13.55,10.72,12.93,14.28,16.27,,,,154,81
2016-08-25 21:25:00,13.5,10.67,12.93,14.33,16.08,,,,153,82
2016-08-25 21:30:00,13.42,10.65,12.87,14.17,15.95,,,,153,82
2016-08-25 21:35:00,13.42,10.58,12.78,14.28,15.97,,,,154,82
2016-08-25 21:40:00,13.48,10.58,12.83,14.45,16.07,,,,154,82
2016-08-25 21:45:00,13.45,10.55,12.85,14.43,15.98,,,,154,82
2016-08-25 21:50:00,13.4,10.5,12.82,14.33,15.97,,,,154,82
2016-08-25 21:55:00,13.47,10.53,12.83,14.32,16.17,,,,154,81
2016-08-25 22:00:00,13.57,10.62,12.93,14.32,16.38,,,,154,81
2016-08-25 22:05:00,13.63,10.58,12.92,14.37,16.65,,,,154,82
2016-08-25 22:10:00,13.57,10.55,12.95,14.37,16.42,,,,153,81
2016-08-25 22:15:00,13.47,10.53,12.95,14.33,16.08,,,,154,82
2016-08-25 22:20:00,13.35,10.52,12.87,14.27,15.73,,,,154,82
2016-08-25 22:25:00,13.33,10.5,12.85,14.25,15.77,,,,154,82
2016-08-25 22:30:00,13.2,10.43,12.85,14,15.52,,,,154,82
2016-08-25 22:35:00,13.33,10.43,12.87,14.08,15.95,,,,154,82
2016-08-25 22:40:00,13.33,10.48,12.9,14.12,15.8,,,,153,82
2016-08-25 22:45:00,13.35,10.45,12.78,14.25,15.88,,,,154,82
2016-08-25 22:50:00,13.37,10.38,12.9,14.17,15.98,,,,154,82
2016-08-25 22:55:00,13.38,10.48,13,14.2,15.87,,,,154,82
2016-08-25 23:00:00,13.47,10.6,12.98,14.22,16.08,,,,154,82
2016-08-25 23:05:00,13.47,10.67,12.92,14.25,16.03,,,,152,82
2016-08-25 23:10:00,13.35,10.63,12.82,14.17,15.75,,,,154,82
2016-08-25 23:15:00,13.32,10.62,12.78,14.03,15.83,,,,154,82
2016-08-25 23:20:00,13.37,10.58,12.8,14.18,15.92,,,,153,82
2016-08-25 23:25:00,13.58,10.65,12.9,14.63,16.13,,,,154,81
2016-08-25 23:30:00,13.53,10.82,12.8,14.45,16.08,,,,153,82
2016-08-25 23:35:00,13.53,11.07,12.85,14.27,15.92,,,,154,82
2016-08-25 23:40:00,13.53,11.4,12.78,14.1,15.83,,,,152,82
2016-08-25 23:45:00,13.53,11.1,12.82,14.2,16.02,,,,153,82
2016-08-25 23:50:00,13.52,10.93,12.75,14.37,16,,,,154,81
2016-08-25 23:55:00,13.47,11,12.77,14.22,15.9,,,,154,81
2016-08-26 00:00:00,13.47,11.05,12.75,14.28,15.82,,,,154,82
2016-08-26 00:05:00,13.4,10.75,12.78,14.28,15.75,,,,154,82
2016-08-26 00:10:00,13.52,10.8,12.9,14.43,15.95,,,,154,82
2016-08-26 00:15:00,13.63,11,13.08,14.47,16,,,,153,81
2016-08-26 00:20:00,13.67,11.18,13.05,14.42,16.05,,,,154,82
2016-08-26 00:25:00,13.7,11.3,12.92,14.55,16.02,,,,154,82
2016-08-26 00:30:00,13.62,10.85,13,14.52,16.1,,,,154,82
2016-08-26 00:35:00,13.68,11.15,13.05,14.48,16.03,,,,154,82
2016-08-26 00:40:00,13.73,11.3,12.88,14.6,16.18,,,,154,81
2016-08-26 00:45:00,13.68,10.9,12.88,14.67,16.3,,,,154,81
2016-08-26 00:50:00,13.67,11.03,12.82,14.43,16.38,,,,154,81
2016-08-26 00:55:00,13.65,11.3,12.85,14.33,16.15,,,,154,81
2016-08-26 01:00:00,13.55,10.85,12.87,14.43,16.07,,,,154,82
2016-08-26 01:05:00,13.55,10.8,12.85,14.4,16.15,,,,154,82
2016-08-26 01:10:00,13.5,10.7,12.83,14.28,16.2,,,,154,82
2016-08-26 01:15:00,13.48,10.68,12.83,14.3,16.1,,,,154,82
2016-08-26 01:20:00,13.52,10.92,12.85,14.28,16.03,,,,154,81
2016-08-26 01:25:00,13.65,11.18,12.9,14.42,16.07,,,,154,82
2016-08-26 01:30:00,13.5,10.67,12.88,14.38,16.05,,,,154,81
2016-08-26 01:35:00,13.48,10.65,12.92,14.27,16.12,,,,154,82
2016-08-26 01:40:00,13.53,10.67,12.97,14.4,16.13,,,,154,82
2016-08-26 01:45:00,13.57,10.9,12.9,14.38,16.05,,,,154,82
2016-08-26 01:50:00,13.65,11.12,12.92,14.48,16.12,,,,154,82
2016-08-26 01:55:00,13.78,11.45,13.05,14.47,16.15,,,,153,82
2016-08-26 02:00:00,13.77,11.7,12.92,14.32,16.12,,,,154,82
2016-08-26 02:05:00,13.83,11.92,12.92,14.42,16.07,,,,154,82
2016-08-26 02:10:00,13.77,11.7,12.88,14.35,16.12,,,,154,82
2016-08-26 02:15:00,13.57,10.88,12.85,14.45,16.05,,,,154,82
2016-08-26 02:20:00,13.57,10.73,12.97,14.5,16.07,,,,154,82
2016-08-26 02:25:00,13.5,10.68,12.95,14.37,16.03,,,,154,82
2016-08-26 02:30:00,13.62,10.97,12.93,14.47,16.12,,,,154,81
2016-08-26 02:35:00,13.63,11.25,12.93,14.32,16.05,,,,154,82
2016-08-26 02:40:00,13.62,10.83,12.98,14.43,16.18,,,,154,81
2016-08-26 02:45:00,13.63,10.73,13.13,14.48,16.18,,,,154,82
2016-08-26 02:50:00,13.6,10.7,13,14.5,16.2,,,,154,81
2016-08-26 02:55:00,13.57,10.65,13,14.5,16.15,,,,153,82
2016-08-26 03:00:00,13.68,10.65,12.98,14.9,16.22,,,,154,81
2016-08-26 03:05:00,13.77,10.65,12.98,14.9,16.52,,,,154,82
2016-08-26 03:10:00,13.8,10.67,13.15,14.67,16.75,,,,154,82
2016-08-26 03:15:00,13.67,10.65,13.03,14.52,16.47,,,,154,81
2016-08-26 03:20:00,13.57,10.67,13.02,14.42,16.18,,,,154,81
2016-08-26 03:25:00,13.53,10.65,12.97,14.32,16.17,,,,154,82
2016-08-26 03:30:00,13.48,10.63,12.9,14.38,16.03,,,,154,82
2016-08-26 03:35:00,13.47,10.63,12.85,14.38,16.03,,,,153,82
2016-08-26 03:40:00,13.4,10.62,12.83,14.33,15.8,,,,154,82
2016-08-26 03:45:00,13.37,10.62,12.75,14.23,15.87,,,,154,82
2016-08-26 03:50:00,13.4,10.62,12.78,14.32,15.87,,,,153,82
2016-08-26 03:55:00,13.5,10.67,12.82,14.42,16.12,,,,154,82
2016-08-26 04:00:00,13.58,10.65,12.87,14.77,16.05,,,,154,82
2016-08-26 04:05:00,13.65,10.65,12.93,14.83,16.17,,,,154,81
2016-08-26 04:10:00,13.82,10.7,12.9,15.1,16.6,,,,155,82
2016-08-26 04:15:00,13.73,10.68,12.85,14.92,16.52,,,,154,81
2016-08-26 04:20:00,13.65,10.68,12.85,14.72,16.37,,,,154,81
2016-08-26 04:25:00,13.5,10.63,12.83,14.35,16.23,,,,153,81
2016-08-26 04:30:00,13.37,10.6,12.82,14.17,15.88,,,,154,82
2016-08-26 04:35:00,13.45,10.65,12.82,14.22,16.1,,,,153,81
2016-08-26 04:40:00,13.53,10.65,12.92,14.37,16.22,,,,154,81
2016-08-26 04:45:00,13.4,10.65,12.87,14.28,15.8,,,,154,82
2016-08-26 04:50:00,13.38,10.6,12.82,14.43,15.65,,,,154,82
2016-08-26 04:55:00,13.5,10.55,12.83,14.5,16.12,,,,154,82
2016-08-26 05:00:00,13.57,10.62,12.83,14.45,16.37,,,,154,81
2016-08-26 05:05:00,13.6,10.62,12.78,14.65,16.37,,,,153,81
2016-08-26 05:10:00,13.53,10.63,12.92,14.53,16.07,,,,154,82
2016-08-26 05:15:00,13.45,10.58,12.8,14.42,15.98,,,,154,82
2016-08-26 05:20:00,13.6,10.62,12.83,14.5,16.42,,,,153,81
2016-08-26 05:25:00,13.53,10.6,12.85,14.43,16.22,,,,154,81
2016-08-26 05:30:00,13.48,10.58,12.88,14.37,16.08,,,,154,82
2016-08-26 05:35:00,13.52,10.67,12.98,14.35,16.05,,,,154,82
2016-08-26 05:40:00,13.43,10.65,12.95,14.22,15.88,,,,154,82
2016-08-26 05:45:00,13.48,10.68,12.98,14.1,16.17,,,,153,82
2016-08-26 05:50:00,13.7,10.75,13.12,14.32,16.58,,,,153,82
2016-08-26 05:55:00,13.68,10.8,13.2,14.38,16.35,,,,154,81
2016-08-26 06:00:00,13.8,11.02,13.22,14.58,16.38,,,,153,80
2016-08-26 06:05:00,13.95,11.2,13.22,14.8,16.6,,,,154,82
2016-08-26 06:10:00,14,11.18,13.3,15.08,16.43,,,,155,81
2016-08-26 06:15:00,14.22,12.17,13.35,14.93,16.4,,,,153,81
2016-08-26 06:20:00,14.2,12.2,13.28,14.85,16.48,,,,154,81
2016-08-26 06:25:00,14.2,12.1,13.43,14.8,16.48,,,,154,81
2016-08-26 06:30:00,14.3,12.15,13.5,14.85,16.72,,,,154,82
2016-08-26 06:35:00,14.4,12.13,13.62,15.02,16.87,,,,155,82
2016-08-26 06:40:00,14.38,12.35,13.6,14.98,16.57,,,,154,81
2016-08-26 06:45:00,14.4,12.68,13.6,14.83,16.5,,,,154,81
2016-08-26 06:50:00,14.23,12.27,13.45,14.82,16.37,,,,154,81
2016-08-26 06:55:00,14.12,11.7,13.43,14.82,16.52,,,,154,81
2016-08-26 07:00:00,14.17,11.82,13.63,14.78,16.4,,,,154,81
2016-08-26 07:05:00,14.22,11.77,13.7,14.78,16.63,,,,153,81
2016-08-26 07:10:00,14.48,11.95,14.1,15.15,16.72,,,,155,81
2016-08-26 07:15:00,14.77,12.33,14.33,15.3,17.12,,,,155,81
2016-08-26 07:20:00,15.25,13.02,14.93,15.58,17.48,,,,155,81
2016-08-26 07:25:00,15.78,13.45,15.62,16,18.05,,,,156,81
2016-08-26 07:30:00,16.35,13.92,16.12,16.58,18.8,,,,156,81
2016-08-26 07:35:00,17.02,14.57,16.97,17.22,19.35,,,,155,81
2016-08-26 07:40:00,17.2,15.1,17.07,17.42,19.18,,,,157,82
2016-08-26 07:45:00,16.85,15.17,16.58,16.8,18.83,,,,157,82
2016-08-26 07:50:00,16.2,14.67,15.85,16.2,18.08,,,,156,81
2016-08-26 07:55:00,15.78,13.92,15.72,15.93,17.58,,,,156,81
2016-08-26 08:00:00,15.8,13.9,15.92,15.8,17.57,,,,155,81
2016-08-26 08:05:00,15.72,13.73,15.8,15.72,17.58,,,,155,81
2016-08-26 08:10:00,15.7,13.47,15.9,15.78,17.65,,,,155,81
2016-08-26 08:15:00,15.87,13.78,16.02,15.95,17.73,,,,156,81
2016-08-26 08:20:00,16.3,14.35,16.42,16.33,18.12,,,,155,81
2016-08-26 08:25:00,16.33,14.38,16.33,16.25,18.38,,,,156,81
2016-08-26 08:30:00,16.47,14.4,16.42,16.32,18.7,,,,156,81
2016-08-26 08:35:00,16.65,14.8,16.3,16.5,19.02,,,,156,82
2016-08-26 08:40:00,16.77,15.18,16.47,16.45,19,,,,157,82
2016-08-26 08:45:00,16.87,15.75,16.43,16.58,18.68,,,,157,82
2016-08-26 08:50:00,16.7,15.8,15.97,16.42,18.62,,,,157,82
2016-08-26 08:55:00,16.17,14.93,15.67,16.05,18.02,,,,156,81
2016-08-26 09:00:00,15.8,14.33,15.25,15.9,17.73,,,,156,81
2016-08-26 09:05:00,15.77,14.32,15.12,15.93,17.7,,,,156,81
2016-08-26 09:10:00,15.72,13.93,15.02,16.07,17.83,,,,156,81
2016-08-26 09:15:00,15.62,13.82,14.77,16.07,17.8,,,,155,81
2016-08-26 09:20:00,15.38,13.72,14.38,15.88,17.53,,,,154,82
2016-08-26 09:25:00,15.35,13.83,14.27,15.83,17.45,,,,155,81
2016-08-26 09:30:00,15.4,13.85,14.18,15.8,17.78,,,,154,82
2016-08-26 09:35:00,15.13,13.58,14.08,15.47,17.43,,,,155,82
2016-08-26 09:40:00,15.07,13.38,14.08,15.55,17.28,,,,155,82
2016-08-26 09:45:00,14.87,12.77,14.03,15.42,17.28,,,,155,82
2016-08-26 09:50:00,14.68,12.17,13.83,15.38,17.37,,,,155,82
2016-08-26 09:55:00,14.77,12.35,13.87,15.5,17.37,,,,155,82
2016-08-26 10:00:00,15.02,12.78,13.97,15.6,17.73,,,,155,82
2016-08-26 10:05:00,15.22,13.02,14.18,15.77,17.9,,,,155,82
2016-08-26 10:10:00,15.55,13.55,14.63,16.17,17.83,,,,154,81
2016-08-26 10:15:00,15.12,12.83,14.38,15.77,17.47,,,,155,81
2016-08-26 10:20:00,15.07,12.62,14.5,15.68,17.47,,,,155,81
2016-08-26 10:25:00,15.12,12.7,14.52,15.73,17.52,,,,155,81
2016-08-26 10:30:00,15.08,12.72,14.42,15.7,17.5,,,,153,82
2016-08-26 10:35:00,15.1,12.88,14.27,15.6,17.67,,,,155,82
2016-08-26 10:40:00,15.18,12.98,14.18,15.98,17.6,,,,153,82
2016-08-26 10:45:00,15.18,13.05,14.05,15.93,17.72,,,,155,82
2016-08-26 10:50:00,15.23,12.95,14.02,15.95,18,,,,155,82
2016-08-26 10:55:00,15.33,12.92,14.35,15.8,18.27,,,,155,82
2016-08-26 11:00:00,15.4,12.72,14.55,15.83,18.48,,,,154,82
2016-08-26 11:05:00,15.7,12.83,15.02,16.27,18.68,,,,155,82
2016-08-26 11:10:00,15.85,12.9,15.15,16.48,18.9,,,,155,82
2016-08-26 11:15:00,15.93,13.25,15.3,16.67,18.5,,,,155,82
2016-08-26 11:20:00,16,13.2,15.27,16.82,18.73,,,,156,82
2016-08-26 11:25:00,16.17,13.38,15.57,16.7,19.02,,,,156,82
2016-08-26 11:30:00,16.33,13.5,15.72,16.9,19.18,,,,156,82
2016-08-26 11:35:00,16.4,13.45,15.7,17,19.42,,,,156,82
2016-08-26 11:40:00,16.53,13.33,15.73,17.33,19.75,,,,155,82
2016-08-26 11:45:00,16.57,13.62,15.72,17.37,19.58,,,,155,82
2016-08-26 11:50:00,16.22,13.23,15.72,16.97,18.95,,,,156,82
2016-08-26 11:55:00,15.85,12.65,15.6,16.58,18.57,,,,156,82
2016-08-26 12:00:00,15.57,12.5,15.72,16.05,18,,,,156,82
2016-08-26 12:05:00,15.27,12.43,15.62,15.73,17.25,,,,156,82
